Nro;AgrupaProducto;cod_AgrupaProducto;fecha_venta;Dia;NumeroMes;Mes;Anio;Suma_cantidad;Edad;Sexo;Hombre;Mujer;cod_Evento_Especial;Evento_Especial;Evento_Carnavales;Evento_Dia_LaPaz;Evento_Dia_Madre;Evento_Fiesta_Patria;Evento_Laboral;Evento_Navidad;Evento_Todos_Santos;Promedio_3_meses;Promedio_6_meses;Promedio_12_meses;Estacionalidad;Tendencia
2361;ABARROTES VARIOS;1;7/7/2022;7;7;7;2022;28;61;2;0;1;2;1;0;1;0;0;0;0;0;21,33333333;22,5;19,58333333;224;17,16559088
2371;ABARROTES VARIOS;1;8/7/2022;8;7;7;2022;27;43;2;0;1;2;1;0;1;0;0;0;0;0;22,33333333;22;20,41666667;187,283237;19,13247271
2385;ABARROTES VARIOS;1;9/7/2022;9;7;7;2022;23;41;2;0;1;2;1;0;1;0;0;0;0;0;26;23,5;20,5;143,0051813;19,90597817
2389;ABARROTES VARIOS;1;9/7/2022;9;7;7;2022;14;41;2;0;1;2;1;0;1;0;0;0;0;0;21,33333333;21,33333333;19,66666667;81,55339806;18,72478253
2397;ABARROTES VARIOS;1;10/7/2022;10;7;7;2022;18;60;1;1;0;2;1;0;1;0;0;0;0;0;14,66666667;20,33333333;19,91666667;93,50649351;17,50386082
2398;ABARROTES VARIOS;1;10/7/2022;10;7;7;2022;12;60;2;0;1;2;1;0;1;0;0;0;0;0;16,33333333;19,33333333;19,75;66,66666667;17,37982603
2407;ABARROTES VARIOS;1;11/7/2022;11;7;7;2022;30;22;2;0;1;2;1;0;1;0;0;0;0;0;20;20,66666667;21,58333333;138,996139;20,00308866
2408;ABARROTES VARIOS;1;11/7/2022;11;7;7;2022;26;22;1;1;0;2;1;0;1;0;0;0;0;0;24,66666667;20,5;21,25;122,3529412;21,20247093
2429;ABARROTES VARIOS;1;12/7/2022;12;7;7;2022;19;25;1;1;0;2;1;0;1;0;0;0;0;0;25;19,83333333;21,66666667;87,69230769;20,76197674
2448;ABARROTES VARIOS;1;13/7/2022;13;7;7;2022;17;47;1;1;0;2;1;0;1;0;0;0;0;0;20,66666667;20,33333333;20,83333333;81,6;20,00958139
2460;ABARROTES VARIOS;1;14/7/2022;14;7;7;2022;15;19;1;1;0;2;1;0;1;0;0;0;0;0;17;20,83333333;20,08333333;74,68879668;19,00766511
2473;ABARROTES VARIOS;1;15/7/2022;15;7;7;2022;26;41;2;0;1;2;1;0;1;0;0;0;0;0;22;21,33333333;21;123,8095238;21,36490567
2475;ABARROTES VARIOS;1;15/7/2022;15;7;7;2022;25;41;2;0;1;2;1;0;1;0;0;0;0;0;19;22;21,16666667;118,1102362;20,20613209
2486;ABARROTES VARIOS;1;16/7/2022;16;7;7;2022;24;41;1;1;0;2;1;0;1;0;0;0;0;0;25;21;20,75;115,6626506;21,89192454
2487;ABARROTES VARIOS;1;16/7/2022;16;7;7;2022;20;41;1;1;0;2;1;0;1;0;0;0;0;0;23,33333333;21,16666667;20,5;97,56097561;21,51353963
2515;ABARROTES VARIOS;1;18/7/2022;18;7;7;2022;16;43;2;0;1;2;1;0;1;0;0;0;0;0;20;21;20,66666667;77,41935484;20,4108317
2521;ABARROTES VARIOS;1;19/7/2022;19;7;7;2022;14;23;1;1;0;2;1;0;1;0;0;0;0;0;16,66666667;20,83333333;20,83333333;67,2;19,12866536
2531;ABARROTES VARIOS;1;20/7/2022;20;7;7;2022;27;40;2;0;1;2;1;0;1;0;0;0;0;0;19;21,16666667;21,58333333;125,0965251;20,70293229
2550;ABARROTES VARIOS;1;21/7/2022;21;7;7;2022;18;34;2;0;1;2;1;0;1;0;0;0;0;0;19,66666667;19,83333333;20,58333333;87,44939271;20,16234583
2557;ABARROTES VARIOS;1;22/7/2022;22;7;7;2022;26;49;2;0;1;2;1;0;1;0;0;0;0;0;23,33333333;21,16666667;21,16666667;122,8346457;22,26390133
2558;ABARROTES VARIOS;1;22/7/2022;22;7;7;2022;26;49;2;0;1;2;1;0;1;0;0;0;0;0;23,66666667;20,16666667;20,58333333;126,3157895;21,32987667
2576;ABARROTES VARIOS;1;23/7/2022;23;7;7;2022;25;18;1;1;0;2;1;0;1;0;0;0;0;0;25,66666667;22,66666667;21,83333333;114,5038168;22,81112107
2588;ABARROTES VARIOS;1;24/7/2022;24;7;7;2022;17;21;2;0;1;2;1;0;1;0;0;0;0;0;22,66666667;23,16666667;22;77,27272727;21,64889685
2607;ABARROTES VARIOS;1;25/7/2022;25;7;7;2022;15;51;2;0;1;2;1;0;1;0;0;0;0;0;19;21,16666667;21,16666667;70,86614173;20,31911748
2614;ABARROTES VARIOS;1;26/7/2022;26;7;7;2022;28;49;1;1;0;2;1;0;1;0;0;0;0;0;20;22,83333333;21,33333333;131,25;21,85529399
2615;ABARROTES VARIOS;1;26/7/2022;26;7;7;2022;28;49;2;0;1;2;1;0;1;0;0;0;0;0;23,66666667;23,16666667;21,66666667;129,2307692;23,08423519
2623;ABARROTES VARIOS;1;27/7/2022;27;7;7;2022;25;24;2;0;1;2;1;0;1;0;0;0;0;0;27;23;22,08333333;113,2075472;23,46738815
2637;ABARROTES VARIOS;1;28/7/2022;28;7;7;2022;25;18;2;0;1;2;1;0;1;0;0;0;0;0;26;23;22,83333333;109,4890511;23,77391052
2654;ABARROTES VARIOS;1;29/7/2022;29;7;7;2022;19;26;2;0;1;2;1;0;1;0;0;0;0;0;23;23,33333333;23,25;81,72043011;22,81912842
2665;ABARROTES VARIOS;1;30/7/2022;30;7;7;2022;14;42;2;0;1;2;1;0;1;0;0;0;0;0;19,33333333;23,16666667;22,16666667;63,15789474;21,05530273
2711;ABARROTES VARIOS;1;1/8/2022;1;8;8;2022;14;24;1;1;0;4;1;0;0;0;1;0;0;0;15,66666667;20,83333333;21,83333333;342,8571429;5,432263728
2759;ABARROTES VARIOS;1;4/8/2022;4;8;8;2022;30;55;1;1;0;4;1;0;0;0;1;0;0;0;19,33333333;21,16666667;22,16666667;467,5324675;10,34581098
2779;ABARROTES VARIOS;1;5/8/2022;5;8;8;2022;21;25;2;0;1;4;1;0;0;0;1;0;0;0;22,66666667;19,16666667;21,08333333;231,1926606;13,54131903
2781;ABARROTES VARIOS;1;5/8/2022;5;8;8;2022;17;25;2;0;1;4;1;0;0;0;1;0;0;0;20,33333333;19,83333333;21,41666667;219,3548387;11,67664879
2807;ABARROTES VARIOS;1;7/8/2022;7;8;8;2022;20;60;2;0;1;4;1;0;0;0;1;0;0;0;18,66666667;19,5;21,33333333;176,4705882;15,06644418
2809;ABARROTES VARIOS;1;7/8/2022;7;8;8;2022;15;60;1;1;0;4;1;0;0;0;1;0;0;0;17,66666667;18,5;20,91666667;151,2605042;13,83305522
2822;ABARROTES VARIOS;1;8/8/2022;8;8;8;2022;11;23;1;1;0;4;1;0;0;0;1;0;0;0;15,33333333;19;19,91666667;91,03448276;14,25315534
2853;ABARROTES VARIOS;1;10/8/2022;10;8;8;2022;13;22;2;0;1;4;1;0;0;0;1;0;0;0;14,66666667;16,16666667;18,66666667;100,6451613;14,00252427
2859;ABARROTES VARIOS;1;11/8/2022;11;8;8;2022;23;60;1;1;0;4;1;0;0;0;1;0;0;0;15,66666667;17,16666667;18,5;159,5375723;15,80201942
2860;ABARROTES VARIOS;1;11/8/2022;11;8;8;2022;23;60;2;0;1;4;1;0;0;0;1;0;0;0;19,66666667;17,5;18,33333333;142,2680412;17,24161554
2875;ABARROTES VARIOS;1;12/8/2022;12;8;8;2022;30;30;1;1;0;4;1;0;0;0;1;0;0;0;25,33333333;20,5;20;150;20,71463394
2876;ABARROTES VARIOS;1;12/8/2022;12;8;8;2022;23;30;1;1;0;4;1;0;0;0;1;0;0;0;23;18,83333333;18,66666667;130,1886792;18,39329243
2895;ABARROTES VARIOS;1;13/8/2022;13;8;8;2022;12;34;2;0;1;4;1;0;0;0;1;0;0;0;21,66666667;20,66666667;19,83333333;60,50420168;18,97170715
2913;ABARROTES VARIOS;1;14/8/2022;14;8;8;2022;17;23;2;0;1;4;1;0;0;0;1;0;0;0;19,66666667;21,33333333;18,75;90,66666667;18,57736572
2928;ABARROTES VARIOS;1;15/8/2022;15;8;8;2022;13;31;2;0;1;4;1;0;0;0;1;0;0;0;13,66666667;17,66666667;17,58333333;73,93364929;16,24951406
2929;ABARROTES VARIOS;1;15/8/2022;15;8;8;2022;11;31;1;1;0;4;1;0;0;0;1;0;0;0;13,33333333;19,33333333;18,25;60,2739726;17,06189258
2941;ABARROTES VARIOS;1;16/8/2022;16;8;8;2022;27;29;1;1;0;4;1;0;0;0;1;0;0;0;17;18,33333333;18,58333333;145,2914798;18,39961125
2951;ABARROTES VARIOS;1;17/8/2022;17;8;8;2022;27;53;1;1;0;4;1;0;0;0;1;0;0;0;21,33333333;17,5;19,08333333;141,4847162;18,7757512
2952;ABARROTES VARIOS;1;17/8/2022;17;8;8;2022;26;53;1;1;0;4;1;0;0;0;1;0;0;0;21;19;20,16666667;128,9256198;20,22060096
2956;ABARROTES VARIOS;1;17/8/2022;17;8;8;2022;21;40;1;1;0;4;1;0;0;0;1;0;0;0;24,66666667;20,66666667;20;105;20,37648077
2965;ABARROTES VARIOS;1;17/8/2022;17;8;8;2022;10;40;1;1;0;4;1;0;0;0;1;0;0;0;16,66666667;15;17,75;56,33802817;16,719689
3004;ABARROTES VARIOS;1;20/8/2022;20;8;8;2022;25;18;1;1;0;4;1;0;0;0;1;0;0;0;24;22,66666667;20,16666667;123,9669421;21,30118461
3010;ABARROTES VARIOS;1;20/8/2022;20;8;8;2022;14;18;2;0;1;4;1;0;0;0;1;0;0;0;20;20,5;19,41666667;72,10300429;19,84094769
3020;ABARROTES VARIOS;1;21/8/2022;21;8;8;2022;27;50;2;0;1;4;1;0;0;0;1;0;0;0;18,66666667;21,33333333;19,41666667;139,055794;20,49820652
3024;ABARROTES VARIOS;1;21/8/2022;21;8;8;2022;16;42;2;0;1;4;1;0;0;0;1;0;0;0;19,33333333;19,66666667;19,33333333;82,75862069;19,59856522
3025;ABARROTES VARIOS;1;21/8/2022;21;8;8;2022;15;50;2;0;1;4;1;0;0;0;1;0;0;0;18;21,33333333;18,16666667;82,56880734;18,87275815
3074;ABARROTES VARIOS;1;24/8/2022;24;8;8;2022;23;42;2;0;1;4;1;0;0;0;1;0;0;0;19,33333333;18,83333333;20,08333333;114,5228216;19,00837231
3075;ABARROTES VARIOS;1;24/8/2022;24;8;8;2022;21;42;2;0;1;4;1;0;0;0;1;0;0;0;15,66666667;17,5;19;110,5263158;18,01046539
3079;ABARROTES VARIOS;1;24/8/2022;24;8;8;2022;14;38;1;1;0;4;1;0;0;0;1;0;0;0;14;16,33333333;19,5;71,79487179;17,26308174
3080;ABARROTES VARIOS;1;24/8/2022;24;8;8;2022;12;38;1;1;0;4;1;0;0;0;1;0;0;0;18,33333333;18,16666667;19,41666667;61,80257511;18,07885217
3093;ABARROTES VARIOS;1;25/8/2022;25;8;8;2022;22;46;2;0;1;4;1;0;0;0;1;0;0;0;22;18;19,66666667;111,8644068;19,60669785
3095;ABARROTES VARIOS;1;25/8/2022;25;8;8;2022;12;46;2;0;1;4;1;0;0;0;1;0;0;0;19;17,33333333;18,5;64,86486486;18,08535828
3101;ABARROTES VARIOS;1;26/8/2022;26;8;8;2022;30;42;2;0;1;4;1;0;0;0;1;0;0;0;21,33333333;20,33333333;19,25;155,8441558;20,46828662
3119;ABARROTES VARIOS;1;27/8/2022;27;8;8;2022;27;48;2;0;1;4;1;0;0;0;1;0;0;0;23;22,5;19,41666667;139,055794;21,7746293
3133;ABARROTES VARIOS;1;28/8/2022;28;8;8;2022;28;64;2;0;1;4;1;0;0;0;1;0;0;0;28,33333333;23,66666667;20,58333333;136,0323887;23,01970344
3147;ABARROTES VARIOS;1;29/8/2022;29;8;8;2022;16;50;1;1;0;4;1;0;0;0;1;0;0;0;18;20,5;19,25;83,11688312;19,5326102
3149;ABARROTES VARIOS;1;29/8/2022;29;8;8;2022;10;50;1;1;0;4;1;0;0;0;1;0;0;0;21,66666667;21,5;20,16666667;49,58677686;20,41576275
3164;ABARROTES VARIOS;1;30/8/2022;30;8;8;2022;12;64;1;1;0;4;1;0;0;0;1;0;0;0;12,66666667;20,5;18,91666667;63,43612335;18,02608816
3204;ABARROTES VARIOS;1;1/9/2022;1;9;9;2022;12;42;1;1;0;0;0;0;0;0;0;1;0;0;13,33333333;17,5;18,91666667;288;5,044889472
3211;ABARROTES VARIOS;1;2/9/2022;2;9;9;2022;29;50;1;1;0;0;0;0;0;0;0;1;0;0;17,66666667;17,83333333;20,16666667;457,8947368;9,835911578
3232;ABARROTES VARIOS;1;3/9/2022;3;9;9;2022;11;45;1;1;0;0;0;0;0;0;0;1;0;0;17,33333333;15;19,33333333;159,0361446;10,06872926
3256;ABARROTES VARIOS;1;5/9/2022;5;9;9;2022;18;54;2;0;1;0;0;0;0;0;0;1;0;0;19,33333333;16,33333333;18,91666667;225;11,65498341
3265;ABARROTES VARIOS;1;6/9/2022;6;9;9;2022;21;36;1;1;0;0;0;0;0;0;0;1;0;0;16,66666667;17,16666667;18,83333333;221,0526316;13,52398673
3315;ABARROTES VARIOS;1;10/9/2022;10;9;9;2022;25;36;2;0;1;0;0;0;0;0;0;1;0;0;21,33333333;19,33333333;19,91666667;223,880597;15,81918938
3361;ABARROTES VARIOS;1;13/9/2022;13;9;9;2022;13;29;1;1;0;0;0;0;0;0;0;1;0;0;19,66666667;19,5;18,5;106,8493151;15,25535151
3373;ABARROTES VARIOS;1;14/9/2022;14;9;9;2022;21;28;1;1;0;0;0;0;0;0;0;1;0;0;19,66666667;18,16666667;18;155,5555556;16,4042812
3375;ABARROTES VARIOS;1;14/9/2022;14;9;9;2022;18;28;2;0;1;0;0;0;0;0;0;1;0;0;17,33333333;19,33333333;17,16666667;122,7272727;16,72342496
3387;ABARROTES VARIOS;1;15/9/2022;15;9;9;2022;21;56;2;0;1;0;0;0;0;0;0;1;0;0;20;19,83333333;18,08333333;129,2307692;17,57873997
3414;ABARROTES VARIOS;1;17/9/2022;17;9;9;2022;28;40;1;1;0;0;0;0;0;0;0;1;0;0;22,33333333;21;19,08333333;151,3513514;19,66299198
3415;ABARROTES VARIOS;1;17/9/2022;17;9;9;2022;23;40;2;0;1;0;0;0;0;0;0;1;0;0;24;20,66666667;20;115;20,33039358
3432;ABARROTES VARIOS;1;18/9/2022;18;9;9;2022;19;18;2;0;1;0;0;0;0;0;0;1;0;0;23,33333333;21,66666667;20,58333333;92,30769231;20,06431487
3443;ABARROTES VARIOS;1;19/9/2022;19;9;9;2022;27;52;2;0;1;0;0;0;0;0;0;1;0;0;23;22,66666667;20,41666667;132,244898;21,45145189
3445;ABARROTES VARIOS;1;19/9/2022;19;9;9;2022;18;52;2;0;1;0;0;0;0;0;0;1;0;0;21,33333333;22,66666667;21;85,71428571;20,76116151
3465;ABARROTES VARIOS;1;20/9/2022;20;9;9;2022;22;35;2;0;1;0;0;0;0;0;0;1;0;0;22,33333333;22,83333333;21,33333333;103,125;21,00892921
3473;ABARROTES VARIOS;1;21/9/2022;21;9;9;2022;24;60;1;1;0;0;0;0;0;0;0;1;0;0;23,33333333;22,33333333;21,5;111,627907;22,0857147
3474;ABARROTES VARIOS;1;21/9/2022;21;9;9;2022;24;60;2;0;1;0;0;0;0;0;0;1;0;0;21,33333333;22,16666667;21,58333333;111,1969112;21,60714337
3490;ABARROTES VARIOS;1;22/9/2022;22;9;9;2022;28;24;2;0;1;0;0;0;0;0;0;1;0;0;25,33333333;23,83333333;22,75;123,0769231;23,26857176
3508;ABARROTES VARIOS;1;23/9/2022;23;9;9;2022;18;21;2;0;1;0;0;0;0;0;0;1;0;0;23,33333333;22,33333333;22,5;80;22,2148574
3512;ABARROTES VARIOS;1;23/9/2022;23;9;9;2022;12;21;2;0;1;0;0;0;0;0;0;1;0;0;19,33333333;21,33333333;22;54,54545455;20,17188592
3543;ABARROTES VARIOS;1;25/9/2022;25;9;9;2022;20;45;1;1;0;0;0;0;0;0;0;1;0;0;16,66666667;21;21,91666667;91,25475285;20,13750874
3544;ABARROTES VARIOS;1;25/9/2022;25;9;9;2022;13;45;2;0;1;0;0;0;0;0;0;1;0;0;15;19,16666667;20,66666667;62,90322581;18,71000699
3555;ABARROTES VARIOS;1;26/9/2022;26;9;9;2022;18;30;2;0;1;0;0;0;0;0;0;1;0;0;17;18,16666667;20,25;88,88888889;18,56800559
3556;ABARROTES VARIOS;1;26/9/2022;26;9;9;2022;17;30;1;1;0;0;0;0;0;0;0;1;0;0;16;16,33333333;20,08333333;84,6473029;18,25440447
3571;ABARROTES VARIOS;1;27/9/2022;27;9;9;2022;13;57;2;0;1;0;0;0;0;0;0;1;0;0;16;15,5;18,91666667;68,72246696;17,20352358
3601;ABARROTES VARIOS;1;29/9/2022;29;9;9;2022;11;43;1;1;0;0;0;0;0;0;0;1;0;0;13,66666667;15,33333333;18,33333333;60;15,96281886
3607;ABARROTES VARIOS;1;30/9/2022;30;9;9;2022;24;18;1;1;0;0;0;0;0;0;0;1;0;0;16;16;18,5;129,7297297;17,57025509
3669;ABARROTES VARIOS;1;1/10/2022;1;10;10;2022;23;61;2;0;1;0;0;0;0;0;0;1;0;0;19,33333333;17,66666667;18,41666667;541,1764706;6,911548325
3673;ABARROTES VARIOS;1;1/10/2022;1;10;10;2022;12;61;2;0;1;0;0;0;0;0;0;1;0;0;19,66666667;16,66666667;17,41666667;232,2580645;7,92923866
3682;ABARROTES VARIOS;1;2/10/2022;2;10;10;2022;30;52;1;1;0;0;0;0;0;0;0;1;0;0;21,66666667;18,83333333;17,58333333;400;12,34339093
3699;ABARROTES VARIOS;1;3/10/2022;3;10;10;2022;19;19;2;0;1;0;0;0;0;0;0;1;0;0;20,33333333;19,83333333;17,66666667;211,1111111;13,67471274
3709;ABARROTES VARIOS;1;4/10/2022;4;10;10;2022;27;61;2;0;1;0;0;0;0;0;0;1;0;0;25,33333333;22,5;18,91666667;247,3282443;16,33977019
3717;ABARROTES VARIOS;1;5/10/2022;5;10;10;2022;24;55;2;0;1;0;0;0;0;0;0;1;0;0;23,33333333;22,5;19,25;192;17,87181616
3737;ABARROTES VARIOS;1;6/10/2022;6;10;10;2022;10;64;2;0;1;0;0;0;0;0;0;1;0;0;20,33333333;20,33333333;19;75,47169811;16,29745292
3746;ABARROTES VARIOS;1;7/10/2022;7;10;10;2022;28;61;2;0;1;0;0;0;0;0;0;1;0;0;20,66666667;23;19,83333333;180,6451613;18,63796234
3766;ABARROTES VARIOS;1;8/10/2022;8;10;10;2022;27;43;2;0;1;0;0;0;0;0;0;1;0;0;21,66666667;22,5;20,66666667;155,7692308;20,31036987
3827;ABARROTES VARIOS;1;12/10/2022;12;10;10;2022;18;25;2;0;1;0;0;0;0;0;0;1;0;0;24,33333333;22,33333333;21,08333333;96,42857143;19,8482959
3832;ABARROTES VARIOS;1;13/10/2022;13;10;10;2022;23;47;2;0;1;0;0;0;0;0;0;1;0;0;22,66666667;21,66666667;22,08333333;112,195122;20,47863672
3843;ABARROTES VARIOS;1;14/10/2022;14;10;10;2022;30;19;2;0;1;0;0;0;0;0;0;1;0;0;23,66666667;22,66666667;22,58333333;132,8413284;22,38290937
3879;ABARROTES VARIOS;1;17/10/2022;17;10;10;2022;29;42;1;1;0;0;0;0;0;0;0;1;0;0;29,33333333;26;24,5;118,3673469;24,765062
3880;ABARROTES VARIOS;1;17/10/2022;17;10;10;2022;29;42;2;0;1;0;0;0;0;0;0;1;0;0;27,33333333;25,83333333;23,08333333;125,631769;23,7063275
3894;ABARROTES VARIOS;1;18/10/2022;18;10;10;2022;15;43;2;0;1;0;0;0;0;0;0;1;0;0;24,33333333;24;23,25;64,51612903;22,8120496
3915;ABARROTES VARIOS;1;19/10/2022;19;10;10;2022;21;23;1;1;0;0;0;0;0;0;0;1;0;0;21,66666667;24,5;23,41666667;89,6797153;22,44963968
3924;ABARROTES VARIOS;1;20/10/2022;20;10;10;2022;20;40;2;0;1;0;0;0;0;0;0;1;0;0;18,66666667;24;22,83333333;87,59124088;21,95971174
3938;ABARROTES VARIOS;1;21/10/2022;21;10;10;2022;14;34;1;1;0;0;0;0;0;0;0;1;0;0;18,33333333;21,33333333;22;63,63636364;20,36776939
3958;ABARROTES VARIOS;1;23/10/2022;23;10;10;2022;30;18;1;1;0;0;0;0;0;0;0;1;0;0;21,33333333;21,5;23,66666667;126,7605634;22,29421552
3977;ABARROTES VARIOS;1;24/10/2022;24;10;10;2022;11;21;2;0;1;0;0;0;0;0;0;1;0;0;18,33333333;18,5;22,25;49,43820225;20,03537241
3987;ABARROTES VARIOS;1;25/10/2022;25;10;10;2022;10;51;1;1;0;0;0;0;0;0;0;1;0;0;17;17,66666667;20,83333333;48;18,02829793
4017;ABARROTES VARIOS;1;27/10/2022;27;10;10;2022;27;24;2;0;1;0;0;0;0;0;0;1;0;0;16;18,66666667;21,58333333;125,0965251;19,82263834
4032;ABARROTES VARIOS;1;28/10/2022;28;10;10;2022;25;18;1;1;0;0;0;0;0;0;0;1;0;0;20,66666667;19,5;21,75;114,9425287;20,85811068
4051;ABARROTES VARIOS;1;29/10/2022;29;10;10;2022;15;26;1;1;0;0;0;0;0;0;0;1;0;0;22,33333333;19,66666667;20,5;73,17073171;19,68648854
4065;ABARROTES VARIOS;1;30/10/2022;30;10;10;2022;12;42;1;1;0;0;0;0;0;0;0;1;0;0;17,33333333;16,66666667;19,08333333;62,88209607;18,14919083
4143;ABARROTES VARIOS;1;1/11/2022;1;11;11;2022;24;53;2;0;1;6;1;0;0;0;0;0;0;1;19,33333333;20,83333333;19,25;394,5205479;9,97750561
4146;ABARROTES VARIOS;1;1/11/2022;1;11;11;2022;22;24;1;1;0;6;1;0;0;0;0;0;0;1;16,33333333;18,5;18,5;528;6,471882012
4162;ABARROTES VARIOS;1;2/11/2022;2;11;11;2022;28;40;1;1;0;6;1;0;0;0;0;0;0;1;17;18,16666667;18,91666667;289,6551724;14,03648287
4165;ABARROTES VARIOS;1;2/11/2022;2;11;11;2022;12;29;2;0;1;6;1;0;0;0;0;0;0;1;15,66666667;16;17,75;156,5217391;10,54560359
4166;ABARROTES VARIOS;1;2/11/2022;2;11;11;2022;11;29;2;0;1;6;1;0;0;0;0;0;0;1;19;18,16666667;18,41666667;162,962963;10,18200449
4180;ABARROTES VARIOS;1;3/11/2022;3;11;11;2022;27;26;2;0;1;6;1;0;0;0;0;0;0;1;26,33333333;21,5;19,83333333;167,0103093;19,69334338
4181;ABARROTES VARIOS;1;3/11/2022;3;11;11;2022;27;26;1;1;0;6;1;0;0;0;0;0;0;1;20,66666667;18,83333333;19,83333333;189,4736842;17,86667923
4182;ABARROTES VARIOS;1;3/11/2022;3;11;11;2022;25;22;2;0;1;6;1;0;0;0;0;0;0;1;21;18,33333333;18,41666667;206,8965517;15,58334904
4190;ABARROTES VARIOS;1;3/11/2022;3;11;11;2022;10;22;1;1;0;6;1;0;0;0;0;0;0;1;16,66666667;17,83333333;17,25;96;13,2291863
4204;ABARROTES VARIOS;1;4/11/2022;4;11;11;2022;15;55;1;1;0;6;1;0;0;0;0;0;0;1;23;22;19;88,23529412;18,75467471
4230;ABARROTES VARIOS;1;6/11/2022;6;11;11;2022;29;43;2;0;1;6;1;0;0;0;0;0;0;1;20,66666667;23,5;20,66666667;140,3225806;20,68299181
4231;ABARROTES VARIOS;1;6/11/2022;6;11;11;2022;27;32;1;1;0;6;1;0;0;0;0;0;0;1;24,66666667;23,83333333;21,08333333;128,0632411;21,94639345
4240;ABARROTES VARIOS;1;6/11/2022;6;11;11;2022;18;43;1;1;0;6;1;0;0;0;0;0;0;1;20;20,33333333;19,25;97,73755656;18,60373977
4252;ABARROTES VARIOS;1;7/11/2022;7;11;11;2022;20;54;1;1;0;6;1;0;0;0;0;0;0;1;25,33333333;22,66666667;20,75;96,38554217;21,55711476
4271;ABARROTES VARIOS;1;8/11/2022;8;11;11;2022;22;35;2;0;1;6;1;0;0;0;0;0;0;1;21;22,83333333;22,41666667;98,14126394;21,55655345
4272;ABARROTES VARIOS;1;8/11/2022;8;11;11;2022;21;23;2;0;1;6;1;0;0;0;0;0;0;1;22,66666667;21,66666667;21,58333333;97,2972973;21,44569181
4284;ABARROTES VARIOS;1;9/11/2022;9;11;11;2022;28;55;2;0;1;6;1;0;0;0;0;0;0;1;20;20,5;22,16666667;126,3157895;21,34095536
4288;ABARROTES VARIOS;1;9/11/2022;9;11;11;2022;19;58;2;0;1;6;1;0;0;0;0;0;0;1;18;20,33333333;21,91666667;86,69201521;19,67619421
4289;ABARROTES VARIOS;1;9/11/2022;9;11;11;2022;13;55;2;0;1;6;1;0;0;0;0;0;0;1;18,66666667;22;21,16666667;61,41732283;19,84524276
4299;ABARROTES VARIOS;1;10/11/2022;10;11;11;2022;26;22;1;1;0;6;1;0;0;0;0;0;0;1;24,33333333;21,5;22,08333333;117,7358491;22,27276429
4320;ABARROTES VARIOS;1;11/11/2022;11;11;11;2022;30;42;1;1;0;6;1;0;0;0;0;0;0;1;28;23;22,33333333;134,3283582;23,81821143
4326;ABARROTES VARIOS;1;11/11/2022;11;11;11;2022;21;34;2;0;1;6;1;0;0;0;0;0;0;1;25,66666667;22,83333333;22,83333333;91,97080292;23,25456915
4340;ABARROTES VARIOS;1;12/11/2022;12;11;11;2022;24;25;2;0;1;6;1;0;0;0;0;0;0;1;22;25;22,66666667;105,8823529;23,04292425
4345;ABARROTES VARIOS;1;12/11/2022;12;11;11;2022;21;53;2;0;1;6;1;0;0;0;0;0;0;1;24;24,16666667;23,08333333;90,97472924;22,80365532
4356;ABARROTES VARIOS;1;13/11/2022;13;11;11;2022;26;58;1;1;0;6;1;0;0;0;0;0;0;1;23,66666667;24,66666667;22,58333333;115,1291513;23,6343394
4358;ABARROTES VARIOS;1;13/11/2022;13;11;11;2022;20;19;1;1;0;6;1;0;0;0;0;0;0;1;23,33333333;23,66666667;22,58333333;88,56088561;22,90747152
4360;ABARROTES VARIOS;1;13/11/2022;13;11;11;2022;14;34;1;1;0;6;1;0;0;0;0;0;0;1;20;21;22;63,63636364;21,12597722
4371;ABARROTES VARIOS;1;14/11/2022;14;11;11;2022;30;30;1;1;0;6;1;0;0;0;0;0;0;1;24,66666667;24;24,08333333;124,567474;24,32062542
4372;ABARROTES VARIOS;1;14/11/2022;14;11;11;2022;30;30;2;0;1;6;1;0;0;0;0;0;0;1;21,33333333;22,5;22,66666667;132,3529412;22,90078177
4379;ABARROTES VARIOS;1;14/11/2022;14;11;11;2022;10;23;1;1;0;6;1;0;0;0;0;0;0;1;23,33333333;21,66666667;23,33333333;42,85714286;21,45650034
4394;ABARROTES VARIOS;1;15/11/2022;15;11;11;2022;21;38;2;0;1;6;1;0;0;0;0;0;0;1;20,33333333;20,83333333;22,75;92,30769231;21,36520027
4410;ABARROTES VARIOS;1;16/11/2022;16;11;11;2022;27;29;2;0;1;6;1;0;0;0;0;0;0;1;19,33333333;22;22,83333333;118,2481752;22,49216021
4423;ABARROTES VARIOS;1;17/11/2022;17;11;11;2022;29;40;2;0;1;6;1;0;0;0;0;0;0;1;27,33333333;23,83333333;23,16666667;125,1798561;24,35498254
4424;ABARROTES VARIOS;1;17/11/2022;17;11;11;2022;26;59;1;1;0;6;1;0;0;0;0;0;0;1;24,66666667;24;22,5;115,5555556;23,19372817
4441;ABARROTES VARIOS;1;18/11/2022;18;11;11;2022;29;60;2;0;1;6;1;0;0;0;0;0;0;1;24;24,33333333;23;126,0869565;23,62718882
4448;ABARROTES VARIOS;1;18/11/2022;18;11;11;2022;14;60;2;0;1;6;1;0;0;0;0;0;0;1;23;21,16666667;22,58333333;61,99261993;22,28398603
